0,0,589,948,
0,8,5,600,
0,8,5,600,
0,8,5,600,
0,8,5,600, 
0,8,6,940,
0,8,6,940,
0,8,6,940,
0,8,6,940, 
87,86,419,79,
87,86,419,79,
87,86,419,79,
87,86,10,78,|
157,87,349,78,FORTINOS.
46,197,204,54,
46,197,204,54,
46,197,204,26,
46,197,204,26, 
46,223,153,28,
46,223,153,28, 
199,203,232,47,
199,203,232,47,
233,203,176,19,
233,210,25,11,jain
278,204,61,18,Street
356,203,53,19,West)
199,232,232,18,
199,236,20,12,us
233,232,18,16,at
267,237,37,11,www.
313,232,92,18,"fortinos,"
412,238,19,12,ca
50,256,100,18,
50,256,100,18,
50,256,100,18,
50,256,20,17,We
85,262,38,12,come
142,259,8,15,#
51,311,111,19,
51,311,111,19,
51,311,111,19,
51,311,111,19,21-GROCERY
45,390,97,56,
45,390,97,56,
45,390,97,56,
45,390,97,56, 
77,450,38,18,
77,450,38,18,
77,450,38,18,
77,450,38,18, 
48,339,496,458,
48,339,496,458,
73,339,471,22,
73,339,43,19,O604
130,340,66,19,Oli4679
209,340,20,18,MS
243,341,76,18,VICKIES
332,341,54,18,CHIPS
410,342,43,18,HARJ
501,342,43,19,4.49
50,367,99,18,
50,367,99,18,23-FROVEN
143,396,400,20,
143,396,53,17,12968
208,396,43,16,PBRY
264,396,43,17,PPOP
320,396,65,18,PEPPRN
410,397,30,17,MRJ
501,397,42,19,7.95
72,450,470,20,
72,450,74,18,2003040
162,450,42,18,LEAN
219,450,43,18,GRND
275,450,42,18,BEEF
398,451,31,17,MRJ
500,451,42,19,5.17
48,476,493,21,
48,476,177,19,SUBTOTAL
436,477,105,20,17.65
94,504,447,20,
94,499,58,35,H=t/ST
166,499,32,35,13%
242,505,153,19,4.49
297,499,12,35,@
317,499,33,35,13.
358,499,42,35,000%
498,505,43,19,0.58
48,552,492,34,
48,552,109,34,TOTAL.
435,559,49,20,18.
501,559,39,20,23
49,612,244,21,
49,612,60,19,Traris.
128,613,50,20,Type:
206,613,87,20,PURCHASE
49,640,458,22,
49,640,85,18,Account:
160,640,111,20,MASTERCARD
396,642,44,20,CAD$
454,642,25,19,18.
487,642,20,19,23
50,666,196,21,
50,666,42,18,Card
105,667,51,20,Type:
183,667,63,20,CREDIT
50,693,389,24,
50,693,42,18,Card
105,695,72,17,Number:
239,698,42,15,ee
284,697,131,20,AASB
397,692,9,32,7
411,692,11,32,1
429,697,10,18,P.
50,719,378,25,
50,719,95,20,DateTines
239,724,87,19,2Y/10/17
342,724,86,20,14:45:33
50,746,254,24,
50,746,38,18,ReÂ®.
106,747,16,17,He
240,751,64,19,108889
50,773,252,24,
50,773,43,18,Auth
106,774,16,17,#:
238,778,64,19,060332
49,799,385,107,
49,799,385,107,
49,799,109,21,
49,799,109,21,Mastercard
49,827,274,24,
49,827,154,22,A0000000041010
215,832,108,19,0000008001
138,856,265,22,
138,856,20,19,CO
170,857,88,20,APPROVED
282,867,8,2,~
305,859,52,19,THANK
371,859,32,18,YOU
103,882,331,24,
103,882,65,20,Retain
182,884,42,18,this
237,890,43,16,copy
294,886,29,17,for
337,885,97,19,statement
148,911,231,37,
148,911,231,37,
215,911,108,19,
215,911,108,19,validation
148,937,231,11,
148,938,31,10,wed
192,937,87,11,CIICTOMOED
292,939,43,9,CNAHBV
349,941,30,7,aua
